,name,customer_id,rating
3175,Inverse empowering neural-net,176,4
3176,Inverse empowering neural-net,157,4
3177,Stand-alone secondary neural-net,170,4
3178,Inverse empowering neural-net,197,4
3179,User-centric 4thgeneration moratorium,227,4
3180,Re-engineered motivating info-mediaries,86,4
3181,User-centric 4thgeneration moratorium,91,4
3182,Stand-alone secondary neural-net,172,4
3183,Innovative eco-centric customer loyalty,216,4
3184,Object-based needs-based help-desk,219,4
3185,User-centric grid-enabled moratorium,57,4
3186,Polarized responsive intranet,221,4
3187,Enhanced user-facing neural-net,120,4
3188,Innovative eco-centric customer loyalty,164,4
3189,Innovative eco-centric customer loyalty,97,4
3190,Profit-focused optimizing product,133,4
3191,Centralized upward-trending open architecture,183,4
3192,Centralized upward-trending open architecture,128,4
3193,Enhanced user-facing neural-net,61,4
3194,Self-enabling 4thgeneration extranet,172,4
3195,Innovative eco-centric customer loyalty,155,4
3196,Enhanced user-facing neural-net,168,4
3197,Enterprise-wide needs-based task-force,94,4
3198,Self-enabling 4thgeneration extranet,221,4
3199,Enterprise-wide needs-based task-force,245,4
3200,Innovative eco-centric customer loyalty,84,4
3201,Innovative eco-centric customer loyalty,186,4
3202,Self-enabling 4thgeneration extranet,64,4
3203,Innovative eco-centric customer loyalty,112,4
3204,Innovative eco-centric customer loyalty,186,4
3205,Innovative eco-centric customer loyalty,212,4
3206,Enterprise-wide needs-based task-force,98,4
3207,User-centric grid-enabled moratorium,195,4
3208,Inverse empowering neural-net,183,4
3209,Innovative eco-centric customer loyalty,207,4
3210,Self-enabling 4thgeneration extranet,198,4
3211,User-centric grid-enabled moratorium,149,4
3212,User-centric grid-enabled moratorium,110,4
3213,User-centric grid-enabled moratorium,126,4
3214,User-centric 4thgeneration moratorium,211,4
3215,Object-based needs-based help-desk,230,4
3216,Enhanced user-facing neural-net,74,4
3217,Enhanced user-facing neural-net,208,4
3218,Inverse empowering neural-net,85,4
3219,Object-based needs-based help-desk,118,4
3220,Object-based needs-based help-desk,91,4
3221,Object-based needs-based help-desk,119,4
3222,User-centric grid-enabled moratorium,164,4
3223,User-centric grid-enabled moratorium,201,4
3224,User-centric grid-enabled moratorium,51,4
3225,Profit-focused optimizing product,200,4
3226,Innovative eco-centric customer loyalty,138,4
3227,User-centric grid-enabled moratorium,226,4
3228,Enhanced user-facing neural-net,169,4
3229,User-centric grid-enabled moratorium,189,4
3230,Re-contextualized hybrid matrices,72,4
3231,Re-contextualized hybrid matrices,224,4
3232,Self-enabling 3rdgeneration portal,145,4
3233,Intuitive impactful support,63,4
3234,Profound radical leverage,190,4
3235,Adaptive disintermediate matrices,208,4
3236,De-engineered tangible structure,163,4
3237,Vision-oriented content-based hub,74,4
3238,Profound radical leverage,134,4
3239,Profound radical leverage,78,4
3240,Profound radical leverage,116,4
3241,De-engineered tangible structure,148,4
3242,De-engineered tangible structure,205,4
3243,Polarized impactful installation,114,4
3244,De-engineered tangible structure,151,4
3245,Profound radical leverage,77,4
3246,Self-enabling bifurcated implementation,66,4
3247,Adaptive disintermediate matrices,242,4
3248,Vision-oriented content-based hub,204,4
3249,Intuitive impactful support,95,4
3250,Networked foreground extranet,114,4
3251,Polarized responsive intranet,238,4
3252,Networked foreground extranet,101,4
3253,Polarized impactful installation,225,4
3254,Profound radical leverage,65,4
3255,Polarized responsive intranet,193,4
3256,Self-enabling bifurcated implementation,183,4
3257,Intuitive impactful support,214,4
3258,Polarized impactful installation,63,4
3259,Multi-channeled content-based superstructure,115,4
3260,De-engineered tangible structure,250,4
3261,De-engineered tangible structure,170,4
3262,Multi-channeled content-based superstructure,185,4
3263,Self-enabling bifurcated implementation,157,4
3264,De-engineered tangible structure,209,4
3265,Balanced client-server encoding,105,4
3266,Balanced client-server encoding,108,4
3267,Balanced client-server encoding,134,4
3268,Re-contextualized 5thgeneration benchmark,95,4
3269,Inverse empowering approach,122,4
3270,De-engineered tangible structure,119,4
3271,De-engineered tangible structure,93,4
3272,Re-contextualized 5thgeneration benchmark,201,4
3273,Inverse empowering approach,161,4
3274,Intuitive impactful support,248,4
3275,Inverse empowering approach,72,4
3276,Open-architected static array,224,4
3277,Networked foreground extranet,164,4
3278,Networked foreground extranet,87,4
3279,Open-architected static array,103,4
3280,Polarized responsive intranet,246,4
3281,Open-architected static array,146,4
3282,Open-architected static array,73,4
3283,Enhanced optimizing groupware,140,4
3284,Networked reciprocal project,78,4
3285,Switchable actuating database,109,4
3286,Networked reciprocal project,87,4
3287,Switchable actuating database,89,4
3288,Re-contextualized hybrid matrices,182,4
3289,Networked foreground extranet,180,4
3290,Re-contextualized hybrid matrices,51,4
3291,User-centric 4thgeneration moratorium,51,4
3292,Open-architected static array,212,4
3293,Polarized responsive intranet,223,4
3294,Re-contextualized hybrid matrices,198,4
3295,Enhanced optimizing groupware,93,4
3296,Open-architected static array,57,4
3297,Re-contextualized hybrid matrices,229,4
3298,Enhanced optimizing groupware,248,4
3299,Switchable actuating database,130,4
3300,Profound radical leverage,158,4
3301,Vision-oriented content-based hub,102,4
3302,Switchable actuating database,224,4
3303,Vision-oriented content-based hub,60,4
3304,Networked foreground extranet,139,4
3305,Switchable actuating database,56,4
3306,Switchable actuating database,158,4
3307,Adaptive disintermediate matrices,228,4
3308,Adaptive disintermediate matrices,232,4
3309,Networked foreground extranet,78,4
3310,Switchable actuating database,228,4
3311,Switchable actuating database,96,4
3312,Networked reciprocal project,234,4
3313,Profound radical leverage,233,4
3314,Profound radical leverage,165,4
3315,Polarized responsive intranet,163,4
3316,Networked foreground extranet,175,4
3317,Open-architected static array,109,4
3318,Profound radical leverage,64,4
3319,Switchable actuating database,184,4
3320,Switchable actuating database,137,4
3321,Networked foreground extranet,194,4
3322,Down-sized asynchronous artificial intelligence,119,4
3323,Inverse didactic moderator,239,4
3324,Phased 4thgeneration workforce,128,4
3325,Devolved grid-enabled application,160,4
3326,Mandatory human-resource moratorium,85,4
3327,Devolved grid-enabled application,97,4
3328,Devolved grid-enabled application,133,4
3329,Mandatory mission-critical infrastructure,162,4
3330,Open-architected interactive customer loyalty,180,4
3331,Universal object-oriented contingency,245,4
3332,Universal object-oriented contingency,217,4
3333,Mandatory human-resource moratorium,186,4
3334,Mandatory human-resource moratorium,157,4
3335,Universal object-oriented contingency,158,4
3336,Phased 3rdgeneration model,211,4
3337,Mandatory human-resource moratorium,114,4
3338,Phased 3rdgeneration model,88,4
3339,Universal object-oriented contingency,74,4
3340,Mandatory mission-critical infrastructure,180,4
3341,Centralized zero-defect toolset,127,4
3342,Centralized zero-defect toolset,187,4
3343,Open-architected interactive customer loyalty,159,4
3344,Universal object-oriented contingency,113,4
3345,Devolved grid-enabled application,146,4
3346,Exclusive 3rdgeneration emulation,149,4
3347,Exclusive 3rdgeneration emulation,68,4
3348,Synchronized upward-trending success,243,4
3349,Automated impactful complexity,114,4
3350,Exclusive 3rdgeneration emulation,226,4
3351,Phased 3rdgeneration model,214,4
3352,Devolved grid-enabled application,193,4
3353,Synchronized upward-trending success,193,4
3354,Devolved grid-enabled application,215,4
3355,Mandatory mission-critical infrastructure,203,4
3356,Mandatory mission-critical infrastructure,228,4
3357,Exclusive 3rdgeneration emulation,124,4
3358,Mandatory mission-critical infrastructure,86,4
3359,Synchronized upward-trending success,224,4
3360,Synchronized upward-trending success,84,4
3361,Exclusive 3rdgeneration emulation,81,4
3362,Devolved grid-enabled application,53,4
3363,Devolved grid-enabled application,191,4
3364,Synchronized upward-trending success,77,4
3365,Synchronized upward-trending success,184,4
3366,Exclusive 3rdgeneration emulation,178,4
3367,Mandatory mission-critical infrastructure,103,4
3368,Exclusive 3rdgeneration emulation,77,4
3369,Universal object-oriented contingency,148,4
3370,Devolved grid-enabled application,190,4
3371,Centralized zero-defect toolset,53,4
3372,Enterprise-wide fresh-thinking capacity,248,4
3373,Fully-configurable full-range attitude,230,4
3374,Centralized zero-defect toolset,133,4
3375,Enterprise-wide fresh-thinking capacity,178,4
3376,Centralized zero-defect toolset,184,4
3377,Phased 3rdgeneration model,139,4
3378,Fully-configurable full-range attitude,58,4
3379,Managed bifurcated monitoring,133,4
3380,Centralized zero-defect toolset,100,4
3381,Profit-focused bandwidth-monitored toolset,176,4
3382,Centralized zero-defect toolset,243,4
3383,Managed bifurcated monitoring,118,4
3384,Managed bifurcated monitoring,100,4
3385,Fully-configurable full-range attitude,212,4
3386,Managed bifurcated monitoring,115,4
3387,Fully-configurable full-range attitude,52,4
3388,Profit-focused bandwidth-monitored toolset,249,4
3389,Managed bifurcated monitoring,76,4
3390,Centralized zero-defect toolset,225,4
3391,Open-architected interactive customer loyalty,73,4
3392,Fully-configurable full-range attitude,193,4
3393,Universal object-oriented contingency,134,4
3394,Digitized system-worthy service-desk,228,4
3395,Enterprise-wide fresh-thinking capacity,59,4
3396,Open-architected interactive customer loyalty,151,4
3397,Universal object-oriented contingency,84,4
3398,Enterprise-wide fresh-thinking capacity,171,4
3399,Digitized system-worthy service-desk,167,4
3400,Fully-configurable full-range attitude,169,4
3401,Mandatory mission-critical infrastructure,70,4
3402,Enterprise-wide fresh-thinking capacity,77,4
3403,Mandatory mission-critical infrastructure,133,4
3404,Enterprise-wide fresh-thinking capacity,189,4
3405,Managed bifurcated monitoring,127,4
3406,Open-architected interactive customer loyalty,232,4
3407,Fully-configurable full-range attitude,243,4
3408,Fully-configurable full-range attitude,76,4
3409,Open-architected interactive customer loyalty,174,4
3410,Fully-configurable full-range attitude,150,4
3411,Fully-configurable full-range attitude,114,4
3412,Fully-configurable full-range attitude,196,4
3413,Digitized system-worthy service-desk,77,4
3414,Open-architected interactive customer loyalty,246,4
3415,Exclusive 3rdgeneration emulation,249,4
3416,Pre-emptive systematic circuit,231,4
3417,Persevering empowering challenge,97,4
3418,Persevering empowering challenge,212,4
3419,Phased 4thgeneration workforce,213,4
3420,Persevering empowering challenge,234,4
3421,Integrated background Graphic Interface,200,4
3422,Integrated background Graphic Interface,63,4
3423,Multi-tiered discrete algorithm,218,4
3424,Multi-tiered discrete algorithm,227,4
3425,Integrated background Graphic Interface,108,4
3426,Persevering empowering challenge,212,4
3427,Integrated background Graphic Interface,123,4
3428,Multi-tiered discrete algorithm,209,4
3429,Stand-alone 6thgeneration core,113,4
3430,Integrated background Graphic Interface,78,4
3431,Persevering empowering challenge,74,4
3432,Expanded homogeneous hierarchy,188,4
3433,Multi-tiered discrete algorithm,161,4
3434,Stand-alone 6thgeneration core,111,4
3435,Multi-tiered discrete algorithm,129,4
3436,Persevering empowering challenge,201,4
3437,Integrated background Graphic Interface,126,4
3438,Multi-tiered discrete algorithm,118,4
3439,Expanded homogeneous hierarchy,250,4
3440,Organic bi-directional Local Area Network,149,4
3441,Ergonomic attitude-oriented application,118,4
3442,Public-key leadingedge Local Area Network,140,4
3443,Robust 6thgeneration strategy,196,4
3444,Public-key leadingedge Local Area Network,241,4
3445,Robust 6thgeneration strategy,159,4
3446,Team-oriented eco-centric emulation,151,4
3447,Phased 4thgeneration workforce,110,4
3448,Fully-configurable 24hour website,89,4
3449,Public-key leadingedge Local Area Network,181,4
3450,Robust 6thgeneration strategy,235,4
3451,Team-oriented eco-centric emulation,63,4
3452,Public-key leadingedge Local Area Network,233,4
3453,Integrated background Graphic Interface,114,4
3454,Robust 6thgeneration strategy,181,4
3455,Multi-tiered discrete algorithm,250,4
3456,Phased 4thgeneration workforce,202,4
3457,Robust 6thgeneration strategy,192,4
3458,Persevering empowering challenge,53,4
3459,Integrated background Graphic Interface,91,4
3460,Multi-tiered discrete algorithm,112,4
3461,Expanded homogeneous hierarchy,69,4
3462,Digitized system-worthy service-desk,167,4
3463,Automated impactful complexity,225,4
3464,Re-contextualized zero tolerance projection,143,4
3465,Distributed reciprocal matrix,146,4
3466,Phased 3rdgeneration model,97,4
3467,Digitized system-worthy service-desk,141,4
3468,Re-contextualized zero tolerance projection,181,4
3469,Open-architected interactive customer loyalty,224,4
3470,Open-architected interactive customer loyalty,94,4
3471,Open-architected interactive customer loyalty,205,4
3472,Re-contextualized zero tolerance projection,136,4
3473,Distributed reciprocal matrix,64,4
3474,Mandatory human-resource moratorium,60,4
